Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722357000000,1028.02760000,1032.05860000,1024.83880000,1032.05510000,1722357900000,9.87902028,10171.70940972,43,6.41302347,6608.03928389
1722357900000,1032.05510000,1031.93030000,1020.25380000,1024.40710000,1722358800000,28.74037298,29548.49347316,44,3.64471668,3749.86636704
1722358800000,1024.40710000,1023.21850000,1012.00000000,1015.29710000,1722359700000,8.86982413,9024.09310890,29,4.24003740,4317.52695790
1722359700000,1015.29710000,1015.29710000,1006.70680000,1011.99970000,1722360600000,16.49288217,16649.63153677,43,3.97620831,4027.58112590
1722360600000,1011.99970000,1012.31730000,1002.68290000,1004.47480000,1722361500000,71.98996363,72683.24142371,33,1.96874895,1988.10616054
1722361500000,1004.47480000,1010.66140000,1001.22390000,1004.59140000,1722362400000,19.86430830,19996.09266241,38,18.65791895,18782.81422721
1722362400000,1004.59140000,1004.99190000,1001.00000000,1004.39110000,1722363300000,23.12234577,23207.63681765,40,18.80461168,18884.11209705
1722363300000,1004.39110000,1009.94630000,1002.31190000,1009.63770000,1722364200000,14.92857257,15006.56784451,27,11.88826748,11950.56759425
1722364200000,1009.63770000,1011.05090000,1005.34050000,1007.75410000,1722365100000,1.53947263,1551.48021001,17,0.95855546,966.74786424
1722365100000,1007.75410000,1008.46130000,1001.78620000,1008.24040000,1722366000000,31.53480350,31682.06160741,36,2.92625917,2946.54412597
1722366000000,1008.24040000,1008.37770000,1000.00000000,1000.43640000,1722366900000,101.44272254,101486.74683639,45,2.88748204,2903.71375105
1722366900000,1000.43640000,1005.37980000,996.09520000,999.79410000,1722367800000,48.97795354,48886.86494827,41,8.04747105,8075.15172207
1722367800000,999.79410000,1004.77290000,1000.06280000,1002.09350000,1722368700000,5.71517281,5725.15048560,30,0.65040677,651.69887089
1722368700000,1002.09350000,1008.31840000,1003.08330000,1006.73880000,1722369600000,7.15481677,7193.53972055,29,2.14106981,2157.78938722
1722369600000,1006.73880000,1007.14900000,992.85190000,1001.07490000,1722370500000,74.39956816,74295.06863546,49,13.32719640,13359.50215446
1722370500000,1001.07490000,1010.96660000,1000.93880000,1009.34270000,1722371400000,6.09727313,6126.68959954,19,4.76421320,4785.48998035
1722371400000,1009.34270000,1016.31250000,1009.34090000,1015.34410000,1722372300000,11.58877766,11732.89988218,48,8.70273096,8817.05112562
1722372300000,1015.34410000,1016.00000000,1011.59850000,1016.00000000,1722373200000,8.35778731,8481.02769598,22,6.32153734,6416.15863301
1722373200000,1016.00000000,1016.00000000,1011.35650000,1016.00000000,1722374100000,46.43215583,47069.01726294,36,29.68124590,30099.19364649
1722374100000,1016.00000000,1018.37000000,1012.65460000,1012.65460000,1722375000000,62.02666156,62956.16012592,31,12.03604278,12236.96723515
1722375000000,1012.65460000,1015.14640000,1012.03340000,1014.24160000,1722375900000,16.03469936,16263.76005462,17,0.39885751,404.54565225
1722375900000,1014.24160000,1017.90430000,1011.84240000,1013.80960000,1722376800000,3.87641942,3925.75117892,21,0.37259670,377.80139138
1722376800000,1013.80960000,1017.23580000,1010.96030000,1014.10890000,1722377700000,0.39124338,396.00189626,15,0.06810214,69.13178910
