Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722356100000,376865.97880000,377484.73100000,376253.00180000,377386.05530000,1722357000000,0.03390507,12772.26583537,66,0.01557079,5871.71767391
1722357000000,377386.05530000,377970.20310000,376568.99460000,377291.60100000,1722357900000,0.02308414,8709.27387378,63,0.01606599,6066.20407834
1722357900000,377291.60100000,377970.20310000,375661.00120000,375661.40380000,1722358800000,0.06633470,24990.02960170,67,0.01162357,4385.61614786
1722358800000,375661.40380000,376612.28730000,373432.76290000,374583.26490000,1722359700000,0.24363971,91437.72130688,72,0.16287483,61218.03763684
1722359700000,374583.26490000,375375.09360000,373000.00000000,373692.73030000,1722360600000,0.14311504,53525.58779159,98,0.12843097,48047.76884955
1722360600000,373692.73030000,373699.07420000,372600.00000000,373345.42170000,1722361500000,0.08972030,33472.48333227,100,0.04174435,15585.43343505
1722361500000,373345.42170000,374249.04370000,372600.00000000,373275.99990000,1722362400000,0.07712130,28808.24443648,114,0.05460194,20411.24295889
1722362400000,373275.99990000,373345.42170000,371250.00590000,373345.42170000,1722363300000,0.33560855,124921.61383629,105,0.04200830,15645.31732696
1722363300000,373345.42170000,373816.28850000,372900.11000000,373345.42160000,1722364200000,0.04934194,18410.07325595,77,0.01523619,5688.50589673
1722364200000,373345.42160000,373345.42160000,372151.17110000,372747.30440000,1722365100000,0.16766803,62526.25961412,83,0.02471449,9221.08982612
1722365100000,372747.30440000,372822.64840000,371250.00040000,372822.64720000,1722366000000,0.22008073,81861.76384898,104,0.13014055,48447.33918729
1722366000000,372822.64720000,373537.17850000,371000.00000000,371895.94200000,1722366900000,0.31030086,115538.67889078,119,0.22468578,83712.40422411
1722366900000,371895.94200000,373345.42170000,371081.85860000,371209.16490000,1722367800000,0.60638371,225927.25566721,101,0.56023061,208746.05156943
1722367800000,371209.16490000,372860.64940000,371209.59310000,372035.74220000,1722368700000,0.07192717,26790.62459047,93,0.06451023,24031.60141684
1722368700000,372035.74220000,373765.88210000,372176.07800000,372545.99400000,1722369600000,0.04578928,17095.05250325,76,0.03520217,13146.84210937
1722369600000,372545.99400000,373378.53160000,369006.30310000,370409.19650000,1722370500000,1.14066207,422976.40420066,154,0.17729528,65712.22925585
1722370500000,370409.19650000,373776.71810000,370746.07800000,373164.68690000,1722371400000,0.05205825,19393.61899301,70,0.02136420,7964.36170199
1722371400000,373164.68690000,374553.87600000,373164.68720000,373636.72820000,1722372300000,0.13650260,50945.20008915,67,0.13058589,48734.43950750
1722372300000,373636.72820000,374200.00000000,373226.64860000,373579.07860000,1722373200000,0.03054754,11418.09033455,56,0.01919324,7177.31850746
1722373200000,373579.07860000,374199.99990000,373230.32290000,373723.41010000,1722374100000,0.08549847,31959.53919085,111,0.07323055,27378.80615182
1722374100000,373723.41010000,373779.72880000,372516.03430000,373779.72880000,1722375000000,0.11934543,44525.28475421,120,0.07059046,26330.04397799
1722375000000,373779.72880000,374546.48770000,373643.30860000,374546.48760000,1722375900000,0.07419739,27764.90614550,100,0.06516889,24388.69660674
1722375900000,374546.48760000,374995.42160000,373917.45750000,374995.42160000,1722376800000,0.15336948,57462.04172699,97,0.07133646,26745.69430555
1722376800000,374995.42160000,375498.99990000,374053.51760000,374500.00010000,1722377700000,0.31076371,116442.82808700,68,0.01506499,5651.55369329
1722378600000,375558.45340000,375741.37800000,374500.00010000,374889.99750000,1722379500000,0.02620035,9829.65692903,84,0.01033121,3877.59537223
